experiment_id,image_id,transformation,transformation_type,parameters,watermark_detected,watermark_confidence,bit_accuracy,recovered_code,code_correct,false_attribution,embed_psnr,embed_ssim,psnr_after_transform,env_deepshield_version,env_git_commit,env_python,env_platform,env_numpy,env_random_seed,env_device,env_face_detector,env_face_aligner,env_face_embedder,env_deepfake_detector,env_watermark_backend,env_watermark_strength,env_recorded_at
watermark_robustness,ben_howland_0.png,rotate_5,rotation,{'degrees': 5},True,0.984375,0.5625,837f3a16,True,False,35.8673,0.919683,15.1956,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_0.png,rotate_5_crop_10,rotate_crop,"{'degrees': 5, 'ratio': 0.1}",True,1.0,0.578125,837f3a16,True,False,35.8673,0.919683,12.4263,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_0.png,rotate_5_crop_20,rotate_crop,"{'degrees': 5, 'ratio': 0.2}",True,1.0,0.484375,837f3a16,True,False,35.8673,0.919683,10.8189,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_10,rotation,{'degrees': 10},True,0.972005,0.453125,8ee3b4dd,True,False,36.4315,0.898009,14.7055,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_10_crop_10,rotate_crop,"{'degrees': 10, 'ratio': 0.1}",False,0.979167,0.453125,,False,False,36.4315,0.898009,12.9739,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_15,rotation,{'degrees': 15},True,0.920356,0.390625,8ee3b4dd,True,False,36.4315,0.898009,13.4108,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_2,rotation,{'degrees': 2},True,1.0,0.359375,8ee3b4dd,True,False,36.4315,0.898009,20.9727,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_20,rotation,{'degrees': 20},False,0.934896,0.375,,False,False,36.4315,0.898009,12.5838,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_25,rotation,{'degrees': 25},False,0.929688,0.5,,False,False,36.4315,0.898009,11.9804,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_30,rotation,{'degrees': 30},False,0.913411,0.453125,,False,False,36.4315,0.898009,11.6918,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_5,rotation,{'degrees': 5},True,0.988932,0.5,8ee3b4dd,True,False,36.4315,0.898009,16.8105,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
watermark_robustness,ben_howland_1.png,rotate_5_crop_10,rotate_crop,"{'degrees': 5, 'ratio': 0.1}",True,0.996528,0.484375,8ee3b4dd,True,False,36.4315,0.898009,13.3619,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:31:58.154024+00:00
